quote_id,healthcare_index,sent_mean
48056,64.12,0.197647
48057,77.2,0.049439
48058,67.1,-0.043252
48059,61.4,0.11136
48060,"69.1, 68",0.024029
48061,51.56,-0.306933
48062,71.9,0.094695
48063,60.8,0.005872
48064,"60.8, 77.2, 70.2, 66.53",0.286545569620253
48065,60.8,0.005872
48066,79.7,0.106269
48067,68.6,0.113228
48068,60.8,0.005872
48069,69.1,0.009625
48070,63.8,0.08694
48071,73.2,0.20085
48072,60.8,0.005872
48073,51.3,0.08469
48074,68.3,-0.108925
48075,73.1,0.026101
48076,77.8,-0.204998
48077,"77.8, 77.5",0.150906
48078,73.1,0.026101
48079,79.7,0.106269
48080,60.8,0.005872
48081,60.8,0.005872
48082,"77.2, 71.9",0.250265
48083,69.1,0.009625
48084,65.0763157894737,0.01022
48085,61.11,0.076059
48086,64.12,0.155578
48087,68,0.288284
48088,68,0.288284
48089,61.4,0.11136
48090,64.12,0.197647
48091,"79.7, 83",0.21883
48092,73.2,0.20085
48093,"60.8, 61.4",0.315296
48094,61.4,0.11136
48095,79.7,0.106269
48096,60.8,0.005872
48097,73.1,0.026101
48098,"73.2, 72, 67.7, 77.5",0.0268949152542373
48099,68.6,0.113228
48100,65.0763157894737,0.01022
48101,73.1,0.026101
48102,77.2,0.049439
48103,"65.0763157894737, 73.2",0.19699
48104,77.2,0.049439
48105,68.1,-0.024569
48106,60.8,0.005872
48107,"65.4, 57.2",-0.049731
48108,68.6,0.113228
48109,73.1,0.026101
48110,73.1,0.026101
48111,77.2,0.049439
48112,77.2,0.049439
48113,"77.2, 65.3, 58.5, 66.3, 54, 75.6, 70.4",0.149538888888889
48114,77.2,0.049439
48115,"73.2, 51.3",0.296798
48116,73.2,0.20085
48117,68.6,0.113228
48118,60.8,0.005872
48119,73.1,0.026101
48120,77.2,0.049439
48121,"70.4, 73.2, 78.5",0.122935483870968
48122,"77.2, 61.4",0.146978
48123,79.7,0.106269
48124,"73.2, 68",0.209417
48125,"70.2, 61.4",0.222937
48126,68,0.288284
48127,66.0842105263158,0.240416
48128,73.2,0.20085
48129,73.1,0.026101
48130,67.1,-0.043252
48131,60.8,0.005872
48132,"73.1, 61.11",0.078099
48133,71.9,0.094695
48134,68.6,0.113228
48135,68.6,0.113228
48136,68.6,0.113228
48137,73.1,0.026101
48138,79.7,0.106269
48139,"66.53, 86.4",-0.150488
48140,73.1,0.026101
48141,65.3,0.055561
48142,68,0.288284
48143,73.1,0.026101
48144,"67.1, 79.7, 83",0.214478
48145,"65.3, 72, 73.2",0.202516
48146,60.8,0.005872
48147,"79.7, 77.2",0.146733
48148,"68.2, 70.2, 77.2",0.0340791044776119
48149,71,0.072533
48150,"68.6, 73.1",0.108777
48151,68.05,0.122124
48152,"65.3, 73.2",0.289235
48153,64.12,0.197647
48154,60.8,0.005872
48155,79.7,0.106269
48156,"51.56, 34.44, 71.9",0.279280392156863
48157,65.3,0.055561
48158,60.8,0.005872
48159,"40.51, 61.11",0.0897323943661972
48160,61.4,0.11136
48161,68,0.288284
48162,68.6,0.113228
48163,67.1,-0.043252
48164,"73.2, 77.8",0.10824
48165,79.7,0.106269
48166,"68, 77.8",0.022793
48167,"68.6, 73.1",0.108777
48168,68,0.288284
48169,"73.2, 79.3, 77.7, 68.3, 75.6",-0.0625615384615385
48170,"77.2, 34.44",0.036143
48171,60.8,0.005872
48172,66.0842105263158,0.240416
48173,57.6,0.04147
48174,60.8,0.005872
48175,73.1,0.026101
48176,71.1,0.160342
48177,73.1,0.026101
48178,"77.5, 77.8, 71.7",0.213504615384615
48179,77.7,0.158627
48180,76,0.136394
48181,73.1,0.026101
48182,79.7,0.106269
48183,61.4,0.11136
48184,65.0763157894737,0.01022
48185,68,0.288284
48186,73.1,0.035542
48187,77.2,0.142188
48188,79.7,0.106269
48189,"77.2, 61.4",0.146978
48190,60.8,0.005872
48191,"68.2, 68",-0.39494
48192,68.3,-0.108925
48193,73.1,0.026101
48194,77.2,0.049439
48195,65.0763157894737,0.01022
48196,68,0.288284
48197,"65.4, 70.4",0.330871
48198,77.2,0.049439
48199,60.8,0.005872
48200,73.1,0.026101
48201,73.1,0.026101
48202,61.4,0.11136
48203,77.2,0.049439
48204,63.8,0.08694
48205,"61.11, 40.51",0.0994430379746835
48206,"68.3, 67.1, 77.2, 71.9",0.17207972972973
48207,68.05,0.122124
48208,60.8,0.005872
48209,60.8,0.005872
48210,73.1,0.026101
48211,68.6,0.113228
48212,"65.0763157894737, 66.0842105263158",0.123783
48213,60.8,0.005872
48214,63.55,0.195991
48215,77.2,0.049439
48216,65.0763157894737,0.01022
48217,68.6,0.113228
48218,73.1,0.026101
48219,73.2,0.20085
48220,73.2,0.20085
48221,"79.7, 83",0.21883
48222,73.1,0.026101
48223,"71.9, 70.2, 60.8",0.30732
48224,68.6,0.113228
48225,68.6,0.113228
48226,73.1,0.026101
48227,79.7,0.106269
48228,73.1,0.026101
48229,60.8,0.005872
48230,"77.8, 72, 77.2, 68, 73.2",0.0192507246376812
48231,"60.8, 77.2",0.302021
48232,68,0.288284
48233,79.7,0.106269
48234,"65.0763157894737, 77.2, 73.2",0.200354794520548
48235,77.2,0.049439
48236,75.6,0.097229
48237,66.0842105263158,0.240416
48238,66.0842105263158,0.240416
48239,60.8,0.005872
48240,68,0.288284
48241,63.8,0.08694
48242,77.8,-0.204998
48243,40.51,0.211499
48244,60.8,0.005872
48245,"83, 79.7",0.208559
48246,63.8,0.08694
48247,"68.3, 77.5, 76",0.119045
48248,64.0191489361702,0.080324
48249,68.3,-0.108925
48250,68,0.288284
48251,71,0.072533
48252,68.6,0.113228
48253,68,0.288284
48254,73.1,0.026101
48255,60.8,0.005872
48256,60.8,0.005872
48257,60.8,0.005872
48258,62.8125,0.060666
48259,77.2,0.049439
48260,"69.1, 68",0.024029
48261,68,0.288284
48262,79.7,0.106269
48263,77.8,-0.204998
48264,79.7,0.106269
48265,60.8,0.005872
48266,73.2,0.20085
48267,"77.2, 79.7, 61.4",0.304865
48268,73.1,0.026101
48269,66.0842105263158,0.240416
48270,73.1,0.026101
48271,65.0763157894737,0.01022
48272,60.8,0.005872
48273,79.7,0.106269
48274,65.0763157894737,0.01022
48275,70.2,0.148847
48276,68,0.288284
48277,60.8,0.005872
48278,69.1,0.009625
48279,68.6,0.113228
48280,77.2,0.049439
48281,79.7,0.106269
48282,73.1,0.026101
48283,48.45,0.038279
48284,"62.8125, 68, 67.3, 72.4, 59.3, 67.1",-0.0132761904761905
48285,"71.9, 70.2",0.095193
48286,68.05,0.122124
48287,77.2,0.049439
48288,"77.2, 66.53, 68.3",0.083775
48289,79.7,0.106269
48290,"66.53, 67.1",0.038501
48291,77.2,0.049439
48292,79.7,0.106269
48293,66.0842105263158,0.240416
48294,79.7,0.106269
48295,"77.2, 70.2",0.189454
48296,79.7,0.106269
48297,71,0.072533
48298,66.0842105263158,0.240416
48299,65.3,0.055561
48300,61.4,0.11136
48301,"60.8, 77.8",0.100373
48302,"79.3, 68.3, 71.7, 78.5",0.2067796875
48303,73.1,0.026101
48304,60.8,0.005872
48305,"79.7, 71.9",0.172844
48306,77.2,0.049439
48307,60.8,0.005872
48308,79.7,0.106269
48309,63.8,0.08694
48310,61.4,0.11136
48311,60.8,0.005872
48312,79.7,0.106269
48313,66.0842105263158,0.240416
48314,71,0.072533
48315,73.1,0.035542
48316,60.8,0.005872
48317,68.6,0.113228
48318,68.6,0.113228
48319,60.8,0.005872
48320,"68, 39.52",0.00366599999999999
48321,77.8,-0.204998
48322,60.8,0.005872
48323,73.1,0.026101
48324,68.6,0.113228
48325,73.1,0.026101
48326,60.8,0.005872
48327,77.2,0.142188
48328,68.3,-0.108925
48329,65.3,0.055561
48330,71,0.072533
48331,73.2,0.20085
48332,77.2,0.049439
48333,77.2,0.049439
48334,60.8,0.005872
48335,"79.7, 70.2, 71.9",0.309879
48336,73.1,0.026101
48337,65.0763157894737,0.01022
48338,67.1,-0.043252
48339,61.11,0.076059
48340,60.8,0.005872
48341,"72, 79.3, 73.2",0.140606666666667
48342,66.0842105263158,0.240416
48343,65.0763157894737,0.01022
48344,"48.45, 61.11",0.205809
48345,73.1,0.026101
48346,68.3,-0.108925
48347,65.3,0.055561
48348,79.7,0.106269
48349,71,0.072533
48350,"40.51, 73.1",0.205963
48351,"77.7, 65.3, 77.8, 72",0.165634
48352,77.2,0.049439
48353,68.6,0.113228
48354,71,0.072533
48355,"73.2, 51.9, 51.3",0.0765805970149254
48356,61.4,0.11136
48357,73.1,0.026101
48358,68.6,0.113228
48359,72.84,0.036889
48360,"65.4, 71.9",0.121789
48361,60.8,0.005872
48362,23.86,0.233491
48363,"46.5, 65.0763157894737, 71.1, 73.2",0.235868965517241
48364,73.1,0.026101
48365,68,0.288284
48366,79.7,0.106269
48367,64.12,0.197647
48368,68,0.288284
48369,"60.8, 77.2",0.302021
48370,"73.1, 68.6",0.068949
48371,60.8,0.005872
48372,66.0842105263158,0.240416
48373,68.6,0.113228
48374,"69.1, 68",0.024029
48375,68,0.288284
48376,65.0763157894737,0.01022
48377,67.1,-0.043252
48378,60.8,0.005872
48379,63.3294117647059,0.079029
48380,48.45,0.038279
48381,60.8,0.005872
48382,79.7,0.106269
48383,68,0.288284
48384,73.1,0.026101
48385,60.8,0.005872
48386,"77.7, 57.6, 65.3, 77.8",-0.038534
48387,"65.3, 71.7, 72, 77.2, 70.4",0.339988524590164
48388,"68, 69.1",0.010203
48389,68,0.288284
48390,"68, 69.1",0.010203
48391,65.0763157894737,0.01022
48392,79.7,0.106269
48393,73.2,0.20085
48394,79.7,0.106269
48395,66.0842105263158,0.240416
48396,"73.1, 79.7, 68",0.175056
48397,61.4,0.11136
48398,63.8,0.08694
48399,65.0763157894737,0.01022
48400,68.3,-0.108925
48401,73.1,0.026101
48402,68,0.288284
48403,73.2,0.20085
48404,64.0191489361702,0.080324
48405,73.2,0.20085
48406,68,0.288284
48407,60.8,0.005872
48408,60.8,0.005872
48409,68,0.288284
48410,79.7,0.106269
48411,40.51,0.211499
48412,"71.9, 60.8",0.233965
48413,65.3,0.055561
48414,68,0.288284
48415,68,0.288284
48416,73.2,0.20085
48417,70.4,0.478005
48418,"69.1, 72.4",0.041496
48419,73.2,0.20085
48420,60.8,0.005872
48421,65.0763157894737,0.01022
48422,"73.2, 79.3, 77.7",0.155761333333333
48423,68,0.288284
48424,79.7,0.106269
48425,60.8,0.005872
48426,68,0.288284
48427,60.8,0.005872
48428,"77.2, 34.44, 61.4, 70.2, 60.8",0.0666462962962963
48429,73.2,0.20085
48430,77.2,0.049439
48431,"60.8, 61.4, 51.56, 77.2",0.187578947368421
48432,60.8,0.005872
48433,61.4,0.11136
48434,60.8,0.005872
48435,69.1,0.009625
48436,68.6,0.113228
48437,"67.1, 79.7",-0.020754
48438,79.7,0.106269
48439,"65.0763157894737, 73.2",0.19699
48440,79.7,0.106269
48441,73.1,0.035542
48442,60.8,0.005872
48443,79.7,0.106269
48444,73.2,0.20085
48445,"68.3, 66.53",0.034919
48446,"69.1, 79.7",0.282389
48447,"68.3, 83, 79.7",0.131506
48448,60.8,0.005872
48449,60.8,0.005872
48450,61.4,0.11136
48451,40.51,0.211499
48452,69.1,0.009625
48453,79.7,0.106269
48454,51.3,0.08469
48455,60.8,0.005872
48456,56.4,-0.08957
48457,"71.7, 72, 71.1",0.0195283783783784
48458,69.1,0.009625
48459,40.51,0.211499
48460,73.1,0.026101
48461,"73.1, 68.6",0.068949
48462,68.3,-0.108925
48463,"65.0763157894737, 46.5, 73.2",0.197260759493671
48464,79.7,0.106269
48465,68.6,0.113228
48466,65.3,0.055561
48467,"64.0191489361702, 73.2, 68.6, 60.8, 77.8, 46.5, 71, 71.1, 68",0.151952
48468,40.51,0.211499
48469,60.8,0.005872
48470,71,0.072533
48471,48.45,0.038279
48472,68,0.288284
48473,68,0.288284
48474,"72.84, 88.19, 68.6",0.0184898734177215
48475,77.8,-0.204998
48476,73.1,0.026101
48477,73.1,0.026101
48478,60.8,0.005872
48479,"68, 79.7",0.153127
48480,"73.2, 65.0763157894737",0.237029
48481,67.1,-0.043252
48482,23.61,-0.247272
48483,67.1,-0.043252
48484,"57.6, 77.2, 76, 73.2",0.224894029850746
48485,73.1,0.026101
48486,"61.11, 40.51",0.0994430379746835
48487,"64.12, 23.86",0.173013
48488,79.7,0.106269
48489,61.4,0.11136
48490,"70.2, 65.4",0.166639
48491,79.7,0.106269
48492,48.45,0.038279
48493,73.1,0.026101
48494,"71.9, 61.4",0.463917
48495,60.8,0.005872
48496,70.4,0.478005
48497,"58, 51.9, 65.3",0.0741657894736842
48498,73.2,0.20085
48499,"61.4, 77.2, 70.2",0.278129
48500,"65.3, 57.6, 71.9",0.27107323943662
48501,71,0.072533
48502,79.7,0.106269
48503,"73.2, 77.8",0.10824
48504,"65.4, 60.8, 61.4",0.185376
48505,83,-0.042243
48506,"79.7, 67.1",-0.004209
48507,70.4,0.478005
48508,"61.4, 71.9",0.459695
48509,73.1,0.026101
48510,77.2,0.049439
48511,73.1,0.026101
48512,23.86,0.233491
48513,77.2,0.049439
48514,67.1,-0.043252
48515,"73.2, 77.8, 75.6, 79.3, 72, 78.5, 68.3, 76",0.173058461538462
48516,79.7,0.106269
48517,61.4,0.11136
48518,"66.53, 61.4, 77.2, 71.9",0.27318875
48519,83,-0.042243
48520,73.1,0.026101
48521,79.7,0.106269
48522,"65.0763157894737, 77.7, 65.3, 77.8, 77.5, 79.3",-2.765625e-4
48523,"49.83, 61.5, 74.49, 63.8",0.0543906666666667
48524,"77.5, 76, 72",0.0950216666666667
48525,65,0.159717
48526,73.1,0.026101
48527,"71.9, 70.2",0.095193
48528,58.5,-0.185127
48529,"48.45, 61.11, 40.51",0.16817619047619
48530,73.1,0.026101
48531,73.1,0.026101
48532,60.8,0.005872
48533,79.7,0.106269
48534,"72.4, 68",0.015493
48535,68.6,0.113228
48536,68.6,0.113228
48537,"68, 79.7",0.153127
48538,"68, 72.4, 56.3",0.107423684210526
48539,"68, 68.2",-0.393379
48540,73.1,0.026101
48541,77.2,0.049439
48542,"65.3, 77.8, 77.7, 75",0.247414285714286
48543,"77.8, 72, 65.3, 77.2, 71.7",0.206744680851064
48544,60.8,0.005872
48545,77.2,0.049439
48546,"68, 63.3",0.05051
48547,77.2,0.049439
48548,"77.2, 34.44, 51.56, 61.4, 79.7, 67.1",0.0886589285714286
48549,60.8,0.005872
48550,68,0.288284
48551,68.3,-0.108925
48552,66.0842105263158,0.240416
48553,77.8,-0.204998
48554,"40.51, 61.11",0.0897323943661972
48555,"79.7, 68",0.159548
48556,68.1,-0.024569
48557,73.1,0.026101
48558,68.3,-0.108925
48559,79.7,0.106269
48560,73.1,0.026101
48561,77.2,0.049439
48562,68,0.288284
48563,48.45,0.038279
48564,"65.0763157894737, 60.8, 68.6, 73.2",0.129545569620253
48565,45.94,0.241263
48566,65.0763157894737,0.01022
48567,"65.0763157894737, 73.2",0.19699
48568,"67.1, 79.7",-0.020754
48569,72,-0.032063
48570,68,0.288284
48571,73.1,0.026101
48572,68,0.288284
48573,77.2,0.049439
48574,68.6,0.113228
48575,51.56,-0.306933
48576,73.1,0.026101
48577,"68, 69.1",0.010203
48578,"68.3, 79.7, 83, 86.4, 66.53",0.0200777777777778
48579,83,-0.042243
48580,72,-0.032063
48581,"65.0763157894737, 68",0.027588
48582,"61.4, 71.9, 70.2",0.2457
48583,77.2,0.049439
48584,64.12,0.197647
48585,79.7,0.106269
48586,60.8,0.005872
48587,"64.12, 88.19",0.107735185185185
48588,65.0763157894737,0.01022
48589,68.05,0.122124
48590,"68, 72.4",-5.06e-4
48591,63.8,0.08694
48592,68,0.288284
48593,79.7,0.106269
48594,60.8,0.005872
48595,73.1,0.026101
48596,65.0763157894737,0.01022
48597,66.0842105263158,0.240416
48598,68,0.288284
48599,70.4,0.478005
48600,68,0.288284
48601,65.3,0.055561
48602,68,0.288284
48603,73.1,0.026101
48604,64.12,0.197647
48605,73.1,0.026101
48606,72,-0.032063
48607,68.6,0.113228
48608,65.0763157894737,0.01022
48609,"51.56, 61.4",0.05242
48610,61.4,0.11136
48611,60.8,0.005872
48612,73.1,0.026101
48613,"61.11, 40.51",0.0994430379746835
48614,73.1,0.026101
48615,57.2,-0.11634
48616,60.8,0.005872
48617,68.6,0.113228
48618,40.51,0.211499
48619,73.1,0.026101
48620,"70.4, 73.2",0.260154
48621,73.1,0.026101
48622,73.1,0.026101
48623,77.8,-0.204998
48624,68.6,0.113228
48625,79.7,0.106269
48626,79.7,0.106269
48627,64.12,0.197647
48628,61.4,0.11136
48629,"73.2, 65.3",0.298852
48630,65.4,0.023996
48631,"70.2, 86.4",0.198411
48632,60.8,0.005872
48633,60.8,0.005872
48634,51.3,0.08469
48635,60.8,0.005872
48636,"51.9, 57.6, 65",0.200310344827586
48637,69.1,0.009625
48638,79.7,0.106269
48639,40.51,0.211499
48640,60.8,0.005872
48641,"40.51, 61.11",0.0897323943661972
48642,68,0.288284
48643,"68.6, 73.1",0.108777
48644,67.1,-0.043252
48645,60.8,0.005872
48646,66.53,-0.12034347826087
48647,23.86,0.233491
48648,60.8,0.005872
48649,73.1,0.026101
48650,60.8,0.005872
48651,68.3,-0.108925
48652,60.8,0.005872
48653,"77.5, 73.2",0.17235
48654,"72, 77.8",0.027971
48655,66.0842105263158,0.240416
48656,"77.8, 75.6, 79.3",0.0867924731182796
48657,60.8,0.005872
48658,"68.1, 63.3, 56.3, 68.4, 63.8, 72.4, 68",0.118410256410256
48659,65.3,0.055561
48660,68.6,0.113228
48661,"77.7, 78.5",0.199101
48662,"70.2, 71.9",0.094055
48663,68,0.288284
48664,72,-0.032063
48665,73.2,0.20085
48666,79.7,0.106269
48667,67.1,-0.043252
48668,68.05,0.122124
48669,60.8,0.005872
48670,"61.4, 51.56",-0.042744
48671,73.2,0.347237
48672,"72, 77.8, 71.9",0.330057894736842
48673,79.7,0.106269
48674,79.3,-0.00372199999999999
48675,67.1,-0.043252
48676,60.8,0.005872
48677,71.9,0.094695
48678,79.7,0.106269
48679,77.2,0.049439
48680,68,0.288284
48681,60.8,0.005872
48682,"73.2, 46.5",0.161155
48683,"61.4, 51.56",-0.042744
48684,57.6,0.04147
48685,77.2,0.049439
48686,60.8,0.005872
48687,72.4,0.120209
48688,73.1,0.026101
48689,60.8,0.005872
48690,73.1,0.026101
48691,60.8,0.005872
48692,79.7,0.106269
48693,73.1,0.035542
48694,79.7,0.106269
48695,73.1,0.035542
48696,60.8,0.005872
48697,79.7,0.106269
48698,79.7,0.106269
48699,68,0.288284
48700,60.8,0.005872
48701,71,0.072533
48702,60.8,0.005872
48703,79.7,0.106269
48704,83,-0.042243
48705,83,-0.042243
48706,"65.4, 71.9, 70.2, 60.8",0.253323376623377
48707,66.0842105263158,0.240416
48708,68.3,-0.108925
48709,72.4,0.120209
48710,79.7,0.106269
48711,"46.5, 73.2",0.145655
48712,60.8,0.005872
48713,63.3,0.140455
48714,60.8,0.005872
48715,60.8,0.005872
48716,79.7,0.106269
48717,73.1,0.026101
48718,73.1,0.026101
48719,83,-0.042243
48720,77.2,0.049439
48721,"51.9, 73.1",0.013782
48722,68.6,0.113228
48723,69.1,0.009625
48724,60.8,0.005872
48725,56.25,0.104983
48726,"68.6, 68, 88.19",0.0140103896103896
48727,40.51,0.211499
48728,64.12,0.197647
48729,"68, 60.8",0.121362
48730,68.6,0.113228
48731,"65.0763157894737, 70.4, 57",0.132910526315789
48732,60.8,0.005872
48733,67.1,-0.043252
48734,73.1,0.026101
48735,"61.11, 40.51",0.0994430379746835
48736,67.1,-0.043252
48737,60.8,0.005872
48738,"61.4, 51.56",-0.042744
48739,79.7,0.106269
48740,60.8,0.005872
48741,77.2,0.049439
48742,67.1,-0.043252
48743,73.1,0.026101
48744,65.0763157894737,0.01022
48745,"65.0763157894737, 73.2",0.19699
48746,73.1,0.026101
48747,"73.1, 72.84",-0.026397
48748,68.6,0.113228
48749,68.3,-0.108925
48750,79.7,0.106269
48751,"65.0763157894737, 77.2",0.098064
48752,"73.1, 60.8",0.1128
48753,68,0.288284
48754,"68.3, 71.9, 66.53",-0.048643
48755,60.8,0.005872
48756,"68, 67.1",0.057902
48757,"71.9, 77.2, 65.4, 71",0.286612658227848
48758,"77.2, 70.2",0.189454
48759,"71.7, 77.8, 73.2, 79.3, 75.6, 78.5, 76",0.149181333333333
48760,60.8,0.005872
48761,"77.2, 73.2",0.0904048192771084
48762,68.3,-0.108925
48763,"60.8, 68",0.060408
48764,73.1,0.026101
48765,73.2,0.20085
48766,48.45,0.038279
48767,69.1,0.009625
48768,"61.11, 40.51",0.0994430379746835
48769,"77.2, 67.1",0.267017
48770,65.4,0.023996
48771,66.0842105263158,0.240416
48772,"79.7, 83",0.21883
48773,73.2,0.20085
48774,"61.4, 71.9",0.459695
48775,"69.1, 68",0.024029
48776,60.8,0.005872
48777,"68, 69.1",0.010203
48778,79.7,0.106269
48779,65.3,0.055561
48780,60.8,0.005872
48781,"79.3, 72",0.066221
48782,73.1,0.026101
48783,65.0763157894737,0.01022
48784,60.8,0.005872
48785,68,0.288284
48786,"65.4, 71",0.242577
48787,61.4,0.11136
48788,69.1,0.009625
48789,70.4,0.478005
48790,77.2,0.049439
48791,63.8,0.08694
48792,"77.8, 72, 73.2, 77.2, 65.3",0.0236984126984127
48793,68.6,0.113228
48794,73.2,0.20085
48795,60.8,0.005872
48796,23.86,0.233491
48797,60.8,0.005872
48798,"71.7, 72, 65.3",0.210772
48799,"73.1, 65.0763157894737, 60.8",0.0446438596491228
48800,48.45,0.038279
48801,68.6,0.113228
48802,69.1,0.009625
48803,77.2,0.049439
48804,68,0.288284
48805,67.1,-0.043252
48806,"69.1, 68",0.024029
48807,73.1,0.026101
48808,72.84,0.036889
48809,63.8,0.08694
48810,71.1,0.160342
48811,73.1,0.026101
48812,"65.3, 79.7, 73.2, 77.8, 72, 57.6",0.117393670886076
48813,"77.2, 51.56, 61.4",-0.039206
48814,68,0.288284
48815,66.0842105263158,0.240416
48816,48.45,0.038279
48817,60.8,0.005872
48818,69.1,0.009625
48819,73.1,0.035542
48820,73.1,0.026101
48821,"78.5, 57.6, 71.7",0.15214025974026
48822,68,0.288284
48823,68,0.288284
48824,65.0763157894737,0.01022
48825,65.0763157894737,0.01022
48826,64.12,0.197647
48827,68.6,0.113228
48828,"51.56, 61.4",0.05242
48829,"64.12, 68.6",0.05102
48830,68,0.288284
48831,65.0763157894737,0.01022
48832,69.1,0.009625
48833,"75.9, 77.5, 68.3, 54",0.0528344262295082
48834,73.1,0.026101
48835,63.8,0.08694
48836,73.1,0.026101
48837,77.2,0.049439
48838,65.3,0.055561
48839,"40.51, 61.11",0.0897323943661972
48840,67.1,-0.043252
48841,"77.7, 72.5, 51.3, 77.8",0.08252375
48842,65.0763157894737,0.01022
48843,72,-0.032063
48844,60.8,0.005872
48845,"79.7, 61.4",0.250447
48846,"65.4, 57.2",-0.049731
48847,60.8,0.005872
48848,73.1,0.026101
48849,73.1,0.026101
48850,"73.1, 68.6",0.068949
48851,"68.2, 56.3, 46.23, 68.4, 63.3",0.0475666666666667
48852,60.8,0.005872
48853,83,-0.042243
48854,77.2,0.049439
48855,"79.7, 65.0763157894737",0.142928
48856,68.1,-0.024569
48857,68,0.288284
48858,79.7,0.106269
48859,61.4,0.11136
48860,68.3,-0.108925
48861,73.2,0.20085
48862,68.05,0.122124
48863,"69.1, 68",0.024029
48864,40.51,0.211499
48865,"65.0763157894737, 59, 71.7, 38.7",0.0603066666666667
48866,"77.7, 72.5",-0.038473
48867,"23.86, 73.1",0.228004
48868,68.6,0.113228
48869,68.6,0.113228
48870,60.8,0.005872
48871,60.8,0.005872
48872,65.0763157894737,0.01022
48873,"71, 73.2",0.088583
48874,79.7,0.106269
48875,73.1,0.026101
48876,60.8,0.005872
48877,60.8,0.005872
48878,61.4,0.11136
48879,"23.86, 73.1",0.228004
48880,77.2,0.049439
48881,77.2,0.049439
48882,"51.56, 61.4, 67.1",0.197548387096774
48883,"72, 77.8, 79.3, 76, 67.7, 73.2",0.0436638888888889
48884,77.2,0.142188
48885,71.1,0.160342
48886,"83, 77.8",0.090515
48887,77.2,0.049439
48888,68.6,0.113228
48889,73.1,0.026101
48890,60.8,0.005872
48891,61.4,0.11136
48892,79.7,0.106269
48893,68,0.288284
48894,79.7,0.106269
48895,68.05,0.122124
48896,65.0763157894737,0.01022
48897,60.8,0.005872
48898,69.1,0.009625
48899,79.7,0.106269
48900,77.2,0.049439
48901,77.2,0.049439
48902,77.2,0.049439
48903,60.8,0.005872
48904,60.8,0.005872
48905,"77.2, 71.9",0.250265
48906,73.2,0.20085
48907,"71.9, 61.4",0.463917
48908,"73.2, 68.3, 70.4",0.205674603174603
48909,"73.1, 68.6",0.068949
48910,68.3,-0.108925
48911,73.1,0.026101
48912,"68, 69.1",0.010203
48913,60.8,0.005872
48914,68.05,0.122124
48915,68.6,0.113228
48916,"83, 79.7",0.208559
48917,66.0842105263158,0.240416
48918,73.1,0.026101
48919,"77.2, 71.9",0.250265
48920,"68.6, 88.19, 68",0.0380577464788732
48921,"73.2, 65.0763157894737",0.237029
48922,68,0.288284
48923,"51.56, 61.4, 71.9",0.282185483870968
48924,55.56,0.193682
48925,79.7,0.106269
48926,"77.2, 61.4",0.146978
48927,68.3,-0.108925
48928,73.1,0.026101
48929,68.6,0.113228
48930,68.6,0.113228
48931,66.0842105263158,0.240416
48932,79.7,0.106269
48933,68,0.288284
48934,68,0.288284
48935,77.7,0.158627
48936,72,-0.032063
48937,73.2,0.20085
48938,60.8,0.005872
48939,71,0.072533
48940,73.1,0.035542
48941,60.8,0.005872
48942,73.1,0.026101
48943,68.6,0.113228
48944,63.8,0.08694
48945,73.1,0.026101
48946,76,0.136394
48947,73.1,0.026101
48948,"69.1, 68",0.024029
48949,60.8,0.005872
48950,68.6,0.113228
48951,77.2,0.049439
48952,"61.4, 68.3",0.138514
48953,60.8,0.005872
48954,79.7,0.106269
48955,68,0.288284
48956,60.8,0.005872
48957,68.6,0.113228
48958,"77.8, 75.6, 75.3, 72, 71.7, 51.9",0.10596935483871
48959,61.5,-0.043051
48960,68.6,0.113228
48961,"71.9, 70.2",0.095193
48962,60.8,0.005872
48963,60.8,0.005872
48964,73.1,0.026101
48965,73.1,0.035542
48966,65.0763157894737,0.01022
48967,"73.2, 65.0763157894737, 71.1",0.197436363636364
48968,68,0.288284
48969,"73.2, 54",0.0350846153846154
48970,79.7,0.106269
48971,68,0.288284
48972,68.6,0.113228
48973,"61.4, 77.2, 79.7, 66.53",0.181011538461538
48974,"73.2, 77.7, 67.7, 69.1, 68",0.0432384615384615
48975,68.6,0.113228
48976,60.8,0.005872
48977,65.4,0.023996
48978,73.1,0.026101
48979,77.2,0.049439
48980,"77.2, 71.9",0.250265
48981,60.8,0.005872
48982,66.0842105263158,0.240416
48983,63.3,0.140455
48984,60.8,0.005872
48985,66.0842105263158,0.240416
48986,73.1,0.026101
48987,68,0.288284
48988,68.6,0.113228
48989,79.7,0.106269
48990,"71, 65.4, 34.44, 61.4",0.0868276315789474
48991,"64.12, 61.11",0.115409
48992,68.3,-0.108925
48993,60.8,0.005872
48994,"71.1, 73.4, 55.6, 61.1, 65",0.124726666666667
48995,65.0763157894737,0.01022
48996,69.1,0.009625
48997,68,0.275624
48998,60.8,0.005872
48999,68.6,0.113228
49000,"77.2, 70.2",0.189454
49001,65.4,0.023996
49002,68,0.288284
49003,"68, 65.0763157894737, 60.8, 68.6, 77.2, 61.4, 67.1, 71.9, 48.45",0.135011764705882
49004,77.8,-0.204998
49005,65.0763157894737,0.01022
49006,"67.1, 71.9",0.245643
49007,77.8,-0.204998
49008,77.2,0.049439
49009,63.8,0.08694
