"quote_id","low_season","medium_season","high_season"
55738,0,0,1
55739,0,0,1
55740,0,0,1
55741,0,0,1
55742,1,0,0
55743,0,0,1
55744,1,0,0
55745,0,0,1
55746,0,0,1
55747,0,1,1
55748,1,0,0
55749,1,0,0
55750,1,0,0
55751,0,0,1
55752,0,0,1
55753,0,1,0
55754,0,0,1
55755,1,0,0
55756,0,0,1
55757,0,0,1
55758,0,1,1
55759,1,1,0
55760,1,1,0
55761,1,0,1
55762,1,1,1
55763,0,1,0
55764,1,1,1
55765,1,0,0
55766,0,0,1
55767,0,0,1
55768,0,1,0
55769,1,0,0
55770,0,0,1
55771,1,0,0
55772,0,1,1
55773,0,0,1
55774,0,0,1
55775,1,0,0
55776,0,1,0
55777,0,0,1
55778,1,0,0
55779,0,1,0
55780,1,0,0
55781,0,0,1
55782,0,1,0
55783,1,0,0
55784,1,0,0
55785,0,0,1
55786,0,0,1
55787,0,1,0
55788,0,0,1
55789,0,1,0
55790,0,0,1
55791,0,0,1
55792,0,0,1
55793,1,1,0
55794,1,0,1
55795,0,1,0
55796,1,0,0
55797,1,0,0
55798,0,0,1
55799,1,0,0
55800,0,1,0
55801,0,0,1
55802,0,1,0
55803,0,1,0
55804,1,1,0
55805,0,1,1
55806,1,0,0
55807,0,1,0
55808,0,1,0
55809,1,1,0
55810,1,0,0
55811,1,0,0
55812,0,0,1
55813,1,0,0
55814,0,0,1
55815,0,0,1
55816,0,0,1
55817,1,1,0
55818,0,0,1
55819,0,1,0
55820,1,0,0
55821,0,1,0
55822,0,1,0
55823,1,0,0
55824,0,0,1
55825,0,0,1
55826,1,0,0
55827,0,0,1
55828,0,1,0
55829,1,0,0
55830,0,0,1
55831,0,0,1
55832,0,0,1
55833,0,1,0
55834,0,1,0
55835,1,1,1
55836,0,0,1
55837,0,0,1
55838,0,1,0
55839,1,0,0
55840,1,1,0
55841,0,1,0
55842,1,0,0
55843,0,0,1
55844,0,0,1
55845,0,0,1
55846,0,0,1
55847,0,0,1
55848,0,0,1
55849,1,0,0
55850,0,0,1
55851,1,0,0
55852,0,1,0
55853,0,1,0
55854,0,0,1
55855,0,1,0
55856,0,1,0
55857,1,0,0
55858,0,0,1
55859,0,0,1
55860,0,0,1
55861,0,0,1
55862,0,1,0
55863,1,0,0
55864,1,0,0
55865,0,1,0
55866,1,0,0
55867,0,1,0
55868,0,0,1
55869,0,0,1
55870,0,0,1
55871,0,1,0
55872,0,0,1
55873,1,0,0
55874,0,0,1
55875,0,1,0
55876,1,1,0
55877,0,0,1
55878,0,0,1
55879,1,0,0
55880,0,1,1
55881,0,0,1
55882,1,0,1
55883,0,0,1
55884,0,1,0
55885,0,0,1
55886,0,0,1
55887,0,0,1
55888,1,0,0
55889,1,0,0
55890,0,1,1
55891,1,0,0
55892,1,0,0
55893,0,0,1
55894,0,1,0
55895,0,1,0
55896,1,0,0
55897,1,0,0
55898,1,0,0
55899,0,0,1
55900,1,0,1
55901,1,1,0
55902,0,1,0
55903,1,0,0
55904,0,1,0
55905,0,0,1
55906,0,0,1
55907,0,0,1
55908,0,0,1
55909,1,0,0
55910,1,0,0
55911,0,0,1
55912,0,1,0
55913,1,0,0
55914,0,0,1
55915,0,0,1
55916,0,1,0
55917,0,1,0
55918,0,1,1
55919,0,0,1
55920,0,0,1
55921,1,0,1
55922,0,0,1
55923,0,0,1
55924,1,0,0
55925,0,0,1
55926,0,0,1
55927,0,1,0
55928,0,0,1
55929,0,0,1
55930,1,0,0
55931,0,1,0
55932,1,0,0
55933,0,0,1
55934,0,1,0
55935,0,0,1
55936,1,0,0
55937,1,0,0
55938,0,0,1
55939,0,1,0
55940,1,0,0
55941,0,0,1
55942,0,1,0
55943,0,0,1
55944,0,1,0
55945,0,1,0
55946,0,0,1
55947,0,1,0
55948,1,0,0
55949,1,0,0
55950,0,1,1
55951,0,1,0
55952,0,0,1
55953,1,0,0
55954,0,1,0
55955,0,1,0
55956,0,0,1
55957,0,0,1
55958,1,0,0
55959,0,0,1
55960,0,0,1
55961,0,1,0
55962,0,0,1
55963,0,0,1
55964,0,0,1
55965,0,0,1
55966,0,1,0
55967,1,0,0
55968,1,0,0
55969,1,1,1
55970,1,0,1
55971,0,0,1
55972,0,0,1
55973,1,0,0
55974,0,1,1
55975,0,1,0
55976,0,0,1
55977,0,0,1
55978,0,0,1
55979,0,0,1
55980,0,1,0
55981,0,0,1
55982,0,0,1
55983,0,0,1
55984,0,1,1
55985,0,0,1
55986,0,1,0
55987,1,0,1
55988,1,0,0
55989,0,0,1
55990,0,1,0
55991,0,0,1
55992,1,0,0
55993,0,1,0
55994,0,0,1
55995,0,0,1
55996,1,0,0
55997,0,0,1
55998,1,0,0
55999,0,1,0
56000,0,0,1
56001,0,0,1
56002,0,0,1
56003,0,1,0
56004,1,0,0
56005,0,1,0
56006,0,0,1
56007,1,0,0
56008,0,0,1
56009,0,0,1
56010,0,1,0
56011,1,0,0
56012,1,0,0
56013,0,1,0
56014,0,1,0
56015,0,1,0
56016,1,0,0
56017,0,0,1
56018,1,0,0
56019,1,0,0
56020,0,0,1
56021,1,0,0
56022,0,0,1
56023,0,1,0
56024,0,1,0
56025,0,1,0
56026,0,0,1
56027,0,0,1
56028,1,0,0
56029,0,0,1
56030,0,1,0
56031,0,0,1
56032,0,0,1
56033,1,0,0
56034,0,0,1
56035,0,0,1
56036,0,0,1
56037,1,1,0
56038,1,0,0
56039,0,0,1
56040,0,1,0
56041,0,0,1
56042,0,0,1
56043,0,0,1
56044,1,0,0
56045,0,1,0
56046,0,0,1
56047,1,1,0
56048,0,0,1
56049,1,0,0
56050,1,0,0
56051,1,0,0
56052,1,0,1
56053,0,0,1
56054,0,0,1
56055,1,0,0
56056,1,0,0
56057,0,1,0
56058,1,0,1
56059,0,1,1
56060,1,0,0
56061,0,1,1
56062,1,0,1
56063,1,0,0
56064,1,0,0
56065,0,0,1
56066,1,0,0
56067,1,1,0
56068,1,0,0
56069,0,0,1
56070,1,0,0
56071,1,0,0
56072,1,0,0
56073,0,0,1
56074,0,0,1
56075,0,1,0
56076,0,0,1
56077,1,0,0
56078,0,0,1
56079,0,0,1
56080,0,0,1
56081,0,0,1
56082,0,0,1
56083,1,0,0
56084,0,0,1
56085,0,1,0
56086,1,0,0
56087,1,0,0
56088,1,0,0
56089,0,0,1
56090,1,0,0
56091,0,0,1
56092,0,0,1
56093,1,0,0
56094,0,1,0
56095,0,0,1
56096,0,1,0
56097,1,1,1
56098,1,1,0
56099,0,0,1
56100,1,0,0
56101,0,1,0
56102,1,0,0
56103,1,0,0
56104,1,0,0
56105,0,0,1
56106,0,0,1
56107,0,0,1
56108,0,0,1
56109,0,0,1
56110,1,0,0
56111,0,1,1
56112,0,0,1
56113,1,0,0
56114,0,1,0
56115,0,1,0
56116,1,0,0
56117,1,0,0
56118,0,0,1
56119,0,0,1
56120,0,0,1
56121,1,0,0
56122,1,0,0
56123,0,0,1
56124,0,0,1
56125,0,1,0
56126,0,0,1
56127,0,0,1
56128,0,0,1
56129,0,0,1
56130,0,0,1
56131,1,0,0
56132,0,1,0
56133,1,0,1
56134,0,0,1
56135,0,0,1
56136,0,0,1
56137,1,0,0
56138,1,0,0
56139,1,0,0
56140,1,0,0
56141,0,0,1
56142,0,0,1
56143,0,1,0
56144,0,1,0
56145,0,0,1
56146,0,0,1
56147,0,1,0
56148,1,1,0
56149,0,0,1
56150,0,0,1
56151,1,0,0
56152,0,0,1
56153,0,0,1
56154,0,0,1
56155,0,0,1
56156,1,0,0
56157,0,0,1
56158,0,1,0
56159,0,1,1
56160,0,0,1
56161,0,0,1
56162,0,0,1
56163,0,1,0
56164,1,1,0
56165,0,1,0
56166,0,0,1
56167,0,1,0
56168,0,0,1
56169,0,0,1
56170,0,1,0
56171,0,1,0
56172,1,0,0
56173,0,0,1
56174,0,0,1
56175,0,0,1
56176,0,0,1
56177,0,1,1
56178,0,1,0
56179,1,0,0
56180,1,0,1
56181,0,0,1
56182,0,0,1
56183,0,1,0
56184,0,1,1
56185,0,0,1
56186,1,0,0
56187,1,0,0
56188,0,0,1
56189,0,1,0
56190,1,0,0
56191,0,1,0
56192,0,1,0
56193,1,0,0
56194,0,0,1
56195,1,0,0
56196,1,0,0
56197,0,0,1
56198,1,0,0
56199,1,1,1
56200,0,0,1
56201,1,0,0
56202,0,0,1
56203,0,0,1
56204,0,0,1
56205,0,0,1
56206,1,1,0
56207,1,0,0
56208,0,0,1
56209,1,1,0
56210,0,0,1
56211,0,0,1
56212,0,0,1
56213,0,1,0
56214,0,0,1
56215,1,0,0
56216,1,1,0
56217,1,0,1
56218,0,0,1
56219,0,1,0
56220,0,0,1
56221,1,0,0
56222,0,1,0
56223,1,1,0
56224,0,0,1
56225,0,0,1
56226,1,0,0
56227,0,0,1
56228,0,0,1
56229,0,0,1
56230,1,0,0
56231,1,0,0
56232,0,1,0
56233,1,0,0
56234,1,0,0
56235,0,0,1
56236,0,0,1
56237,0,0,1
56238,0,1,0
56239,0,1,0
56240,0,1,1
56241,0,0,1
56242,0,1,0
56243,0,0,1
56244,1,0,0
56245,0,0,1
56246,0,0,1
56247,0,1,1
56248,0,0,1
56249,0,0,1
56250,1,0,0
56251,0,0,1
56252,0,1,0
56253,0,0,1
56254,1,0,0
56255,1,0,0
56256,1,1,0
56257,0,1,1
56258,0,1,0
56259,0,1,0
56260,1,0,0
56261,0,0,1
56262,0,0,1
56263,1,0,0
56264,0,0,1
56265,0,0,1
56266,0,0,1
56267,0,1,0
56268,1,0,1
56269,0,0,1
56270,0,1,0
56271,0,0,1
56272,0,0,1
56273,1,0,0
56274,1,0,0
56275,0,0,1
56276,0,0,1
56277,1,0,0
56278,0,0,1
56279,1,0,0
56280,0,0,1
56281,1,0,0
56282,1,0,0
56283,0,1,0
56284,1,0,0
56285,0,0,1
56286,0,0,1
56287,1,0,0
56288,0,0,1
56289,0,0,1
56290,0,0,1
56291,0,0,1
56292,1,0,0
56293,0,0,1
56294,1,0,0
56295,0,0,1
56296,0,0,1
56297,1,0,0
56298,1,0,0
56299,0,1,0
56300,0,0,1
56301,0,0,1
56302,0,1,0
56303,0,0,1
56304,0,0,1
56305,0,0,1
56306,0,0,1
56307,1,0,0
56308,0,0,1
56309,0,0,1
56310,0,0,1
56311,0,1,0
56312,0,0,1
56313,1,0,0
56314,0,1,0
56315,0,0,1
56316,0,0,1
56317,0,0,1
56318,0,0,1
56319,0,0,1
56320,0,0,1
56321,1,0,0
56322,0,0,1
56323,0,0,1
56324,0,1,0
56325,0,0,1
56326,1,0,0
56327,0,1,0
56328,0,1,0
56329,1,0,0
56330,0,0,1
56331,0,0,1
56332,0,0,1
56333,0,1,0
56334,0,1,0
56335,0,1,0
56336,1,0,0
56337,0,1,0
56338,1,1,0
56339,0,0,1
56340,0,1,1
56341,0,0,1
56342,0,0,1
56343,0,0,1
56344,0,0,1
56345,0,0,1
56346,0,0,1
56347,0,0,1
56348,0,0,1
56349,0,0,1
56350,0,0,1
56351,0,0,1
56352,0,0,1
56353,0,1,0
56354,1,0,0
56355,0,0,1
56356,0,0,1
56357,0,1,0
56358,1,0,0
56359,0,0,1
56360,0,0,1
56361,0,0,1
56362,0,0,1
56363,0,0,1
56364,0,1,0
56365,0,0,1
56366,0,0,1
56367,0,0,1
56368,1,0,0
56369,0,0,1
56370,0,0,1
56371,0,1,0
56372,0,0,1
56373,0,0,1
56374,0,0,1
56375,0,1,1
56376,0,0,1
56377,0,0,1
56378,1,0,0
56379,1,0,0
56380,0,0,1
56381,1,0,0
56382,0,0,1
56383,0,1,0
56384,0,0,1
56385,1,1,0
56386,0,0,1
56387,1,1,0
56388,0,0,1
56389,0,1,0
56390,0,1,0
56391,0,1,0
56392,1,0,0
56393,1,0,0
56394,0,0,1
56395,1,0,0
56396,0,0,1
56397,0,0,1
56398,0,0,1
56399,1,0,0
56400,1,0,0
56401,1,0,1
56402,0,0,1
56403,0,0,1
56404,0,0,1
56405,1,0,0
56406,0,0,1
56407,0,0,1
56408,0,0,1
56409,0,0,1
56410,0,0,1
56411,1,0,0
56412,0,0,1
56413,0,0,1
56414,0,1,0
56415,0,1,0
56416,1,0,0
56417,1,0,0
56418,0,0,1
56419,0,0,1
56420,1,0,0
56421,0,1,1
56422,1,0,0
56423,0,1,0
56424,1,0,1
56425,0,0,1
56426,0,0,1
56427,1,0,0
56428,1,0,0
56429,0,0,1
56430,0,1,0
56431,0,0,1
56432,1,0,0
56433,0,0,1
56434,0,0,1
56435,0,0,1
56436,0,0,1
56437,1,0,0
56438,0,0,1
56439,0,1,0
56440,1,0,0
56441,0,0,1
56442,0,0,1
56443,0,1,1
56444,1,0,0
56445,1,0,0
56446,0,0,1
56447,1,0,0
56448,0,0,1
56449,0,0,1
56450,1,0,0
56451,0,0,1
56452,0,0,1
56453,0,0,1
56454,0,0,1
56455,0,0,1
56456,1,0,1
56457,0,0,1
56458,1,1,0
56459,0,0,1
56460,0,0,1
56461,0,1,0
56462,1,1,0
56463,0,0,1
56464,0,0,1
56465,1,0,0
56466,1,0,0
56467,1,0,0
56468,0,1,0
56469,0,0,1
56470,0,1,0
56471,0,0,1
56472,1,0,0
56473,0,0,1
56474,1,0,0
56475,1,1,1
56476,0,0,1
56477,0,0,1
56478,0,0,1
56479,1,0,0
56480,0,0,1
56481,1,0,0
56482,1,0,0
56483,0,1,1
56484,1,0,0
56485,0,0,1
56486,0,0,1
56487,0,0,1
56488,0,0,1
56489,1,0,0
56490,0,0,1
56491,0,0,1
56492,0,0,1
56493,0,1,0
56494,0,0,1
56495,1,0,0
56496,0,1,1
56497,1,0,0
56498,0,0,1
56499,0,0,1
56500,0,1,0
56501,0,0,1
56502,0,0,1
56503,0,1,0
56504,0,0,1
56505,0,0,1
56506,1,0,0
56507,0,0,1
56508,0,0,1
56509,0,0,1
56510,0,1,0
56511,1,0,0
56512,1,1,0
56513,0,0,1
56514,1,0,1
56515,1,0,0
56516,1,0,0
56517,1,0,0
56518,1,0,0
56519,0,0,1
56520,0,0,1
56521,0,0,1
56522,0,1,1
56523,0,0,1
56524,0,1,0
56525,0,0,1
56526,0,0,1
56527,0,0,1
56528,0,0,1
56529,0,0,1
56530,0,0,1
56531,0,1,0
56532,0,0,1
56533,1,0,0
56534,0,0,1
56535,1,0,0
56536,0,1,0
56537,0,0,1
56538,0,0,1
56539,0,0,1
56540,0,0,1
56541,0,1,0
56542,0,0,1
56543,1,1,1
56544,0,0,1
56545,1,0,1
56546,0,0,1
56547,1,0,0
56548,0,1,0
56549,0,0,1
56550,0,1,1
56551,1,0,0
56552,0,0,1
56553,1,0,0
56554,1,0,0
56555,0,0,1
56556,0,0,1
56557,0,1,0
56558,1,1,0
56559,0,0,1
56560,1,0,0
56561,0,0,1
56562,0,0,1
56563,0,0,1
56564,0,1,0
56565,0,0,1
56566,1,0,0
56567,0,1,0
56568,0,1,0
56569,1,0,0
56570,1,0,0
56571,0,1,1
56572,0,1,0
56573,0,0,1
56574,0,0,1
56575,0,1,0
56576,0,0,1
56577,1,1,0
56578,1,0,0
56579,1,0,1
56580,0,0,1
56581,1,1,0
56582,0,0,1
56583,0,1,0
56584,1,0,0
56585,0,0,1
56586,0,1,0
56587,0,1,0
56588,0,0,1
56589,1,0,0
56590,1,0,0
56591,1,0,0
56592,1,0,0
56593,1,0,0
56594,0,0,1
56595,0,0,1
56596,0,0,1
56597,1,0,0
56598,0,0,1
56599,0,1,0
56600,0,0,1
56601,0,0,1
56602,0,0,1
56603,1,0,0
56604,1,0,0
56605,0,0,1
56606,0,1,1
56607,0,1,0
56608,1,0,1
56609,0,0,1
56610,0,0,1
56611,0,1,1
56612,0,0,1
56613,0,1,0
56614,0,0,1
56615,0,1,1
56616,0,0,1
56617,0,1,0
56618,0,0,1
56619,1,0,0
56620,1,0,0
56621,0,0,1
56622,0,1,0
56623,0,0,1
56624,1,0,0
56625,0,1,0
56626,0,0,1
56627,1,0,0
56628,0,0,1
56629,1,0,0
56630,0,1,0
56631,0,0,1
56632,0,0,1
56633,0,1,1
56634,0,1,0
56635,1,0,0
56636,0,0,1
56637,1,0,0
56638,1,1,0
56639,0,0,1
56640,0,0,1
56641,0,0,1
56642,1,0,0
56643,1,0,0
56644,0,0,1
56645,1,0,1
56646,1,0,0
56647,0,0,1
56648,0,0,1
56649,0,1,0
56650,0,1,0
56651,0,1,0
56652,1,0,0
56653,0,0,1
56654,1,0,0
56655,0,0,1
56656,0,0,1
56657,0,1,1
56658,1,1,0
56659,1,0,0
56660,0,1,1
56661,0,1,0
56662,0,1,0
56663,1,0,0
56664,0,0,1
56665,1,0,1
56666,0,0,1
56667,0,1,0
56668,0,0,1
56669,1,0,0
56670,1,1,0
56671,0,0,1
56672,1,0,0
56673,1,0,0
56674,1,1,1
56675,0,0,1
56676,0,0,1
56677,1,0,0
56678,0,0,1
56679,1,0,0
56680,0,0,1
56681,0,0,1
56682,1,0,0
56683,1,0,0
56684,0,0,1
56685,1,0,0
56686,0,0,1
56687,1,0,0
56688,0,0,1
56689,1,0,0
56690,0,1,1
56691,0,0,1
56692,0,1,0
56693,0,0,1
56694,0,0,1
56695,0,1,1
56696,0,1,0
56697,1,0,0
56698,0,0,1
56699,0,1,0
56700,0,1,0
56701,0,1,0
56702,1,0,0
56703,0,1,0
56704,0,0,1
56705,0,1,1
56706,1,0,0
56707,0,0,1
56708,0,0,1
56709,0,0,1
56710,0,0,1
56711,1,0,0
56712,0,1,0
56713,0,0,1
56714,1,0,0
56715,0,1,1
56716,0,0,1
56717,0,0,1
56718,1,0,0
56719,0,1,1
56720,1,0,0
56721,0,0,1
56722,0,0,1
56723,0,0,1
56724,0,1,1
56725,0,0,1
56726,1,0,0
56727,0,1,0
56728,1,1,0
56729,0,0,1
56730,1,0,0
56731,0,0,1
56732,0,0,1
56733,0,1,0
56734,1,0,0
56735,0,0,1
56736,0,1,1
56737,0,0,1
56738,0,0,1
56739,0,0,1
56740,1,0,0
56741,0,0,1
56742,0,0,1
56743,0,0,1
56744,1,0,0
56745,1,0,1
56746,0,1,0
56747,0,0,1
56748,0,0,1
56749,0,1,0
56750,0,0,1
56751,0,1,0
56752,1,0,0
56753,1,1,0
56754,0,1,0
56755,1,0,0
56756,0,0,1
56757,1,0,0
56758,0,0,1
56759,0,0,1
56760,0,0,1
56761,1,0,0
56762,0,1,0
56763,0,0,1
56764,0,0,1
56765,1,0,1
56766,1,0,0
56767,1,0,0
56768,1,0,0
56769,0,1,0
56770,0,0,1
56771,0,0,1
56772,0,0,1
56773,0,1,0
56774,0,1,1
56775,1,0,0
56776,0,0,1
56777,1,0,0
56778,1,0,0
56779,1,1,0
56780,0,0,1
56781,1,0,0
56782,1,0,0
56783,0,0,1
56784,0,0,1
56785,0,0,1
56786,1,0,0
56787,0,0,1
56788,1,0,0
56789,1,0,1
56790,0,0,1
56791,1,0,0
56792,0,1,0
56793,0,1,1
56794,0,0,1
56795,0,1,0
56796,0,0,1
56797,1,0,1
56798,0,0,1
56799,1,1,0
56800,0,0,1
56801,0,0,1
56802,0,0,1
56803,0,1,0
56804,0,0,1
56805,0,1,0
56806,1,1,0
56807,0,0,1
56808,0,1,0
56809,0,0,1
56810,1,0,0
56811,0,0,1
56812,0,0,1
56813,0,1,0
56814,0,1,0
56815,1,0,0
56816,1,0,0
56817,0,1,0
56818,0,0,1
56819,0,0,1
56820,1,1,0
56821,0,0,1
56822,0,0,1
56823,0,1,0
56824,0,0,1
56825,0,0,1
56826,0,1,0
56827,0,0,1
56828,1,0,0
56829,0,0,1
56830,1,0,0
56831,0,0,1
56832,0,0,1
56833,0,0,1
56834,0,1,0
56835,1,0,0
56836,0,0,1
56837,0,0,1
56838,0,0,1
56839,0,0,1
56840,0,0,1
56841,1,1,1
56842,0,0,1
56843,0,0,1
56844,1,1,0
56845,0,0,1
56846,1,1,0
56847,0,0,1
56848,1,0,0
56849,0,0,1
56850,0,1,0
56851,0,1,0
56852,0,1,0
56853,0,0,1
56854,0,0,1
56855,0,0,1
56856,1,0,0
56857,1,0,0
56858,0,0,1
56859,0,1,0
56860,0,0,1
56861,1,0,0
56862,0,1,0
56863,1,1,0
56864,0,1,0
56865,0,0,1
56866,1,0,0
56867,1,0,0
56868,0,1,0
56869,0,1,0
56870,0,0,1
56871,0,0,1
56872,1,0,0
56873,1,0,0
56874,0,0,1
56875,0,1,0
56876,1,0,0
56877,0,0,1
56878,1,0,0
56879,1,0,0
56880,0,0,1
56881,0,0,1
56882,0,0,1
56883,1,0,0
56884,0,0,1
56885,0,0,1
56886,0,0,1
56887,1,0,0
56888,1,0,0
56889,1,1,0
56890,0,1,0
56891,0,0,1
56892,1,0,0
56893,0,0,1
56894,0,0,1
56895,0,0,1
56896,0,0,1
56897,1,0,0
56898,0,0,1
56899,1,0,0
56900,0,1,0
56901,0,0,1
56902,1,0,0
56903,0,1,0
56904,0,1,0
56905,1,0,0
56906,1,0,0
56907,1,1,1
56908,0,1,1
56909,0,0,1
56910,0,0,1
56911,0,0,1
56912,1,0,0
56913,0,0,1
56914,0,1,0
56915,0,1,1
56916,1,0,0
56917,1,0,0
56918,0,1,1
56919,0,0,1
56920,0,0,1
56921,0,1,0
56922,1,0,0
56923,0,0,1
56924,0,0,1
56925,0,1,0
56926,1,0,0
56927,1,0,0
56928,0,0,1
56929,0,0,1
56930,0,0,1
56931,0,0,1
56932,0,0,1
56933,0,0,1
56934,0,0,1
56935,0,1,0
56936,0,1,0
56937,0,1,0
56938,1,0,0
56939,1,0,0
56940,1,0,0
56941,0,0,1
56942,1,0,0
56943,1,0,0
56944,0,1,0
56945,0,0,1
56946,0,1,0
56947,0,0,1
56948,0,0,1
56949,0,0,1
56950,0,0,1
56951,0,1,0
56952,0,1,0
56953,0,1,0
56954,0,1,0
56955,1,1,0
56956,0,1,0
56957,1,0,0
56958,0,1,0
56959,0,0,1
56960,1,0,0
56961,0,1,0
56962,0,1,0
56963,1,0,0
56964,0,1,0
56965,1,0,0
56966,0,0,1
56967,0,0,1
56968,0,0,1
56969,0,1,0
56970,0,0,1
56971,1,1,0
56972,1,1,1
56973,1,0,0
56974,0,0,1
56975,0,1,0
56976,0,0,1
56977,0,0,1
56978,0,0,1
56979,0,1,0
56980,1,0,0
56981,1,1,0
56982,0,0,1
56983,0,1,0
56984,0,0,1
56985,0,0,1
56986,0,0,1
56987,0,0,1
56988,1,1,0
56989,1,0,0
56990,1,0,0
56991,1,0,0
56992,1,0,0
56993,1,0,1
56994,1,0,0
56995,1,0,0
56996,1,0,1
56997,0,0,1
56998,0,0,1
56999,1,0,0
57000,1,0,0
57001,0,0,1
57002,1,0,0
57003,1,0,0
57004,0,0,1
57005,0,0,1
57006,0,1,0
57007,0,1,0
57008,0,0,1
57009,0,0,1
57010,0,1,1
57011,0,1,0
57012,0,1,0
57013,0,0,1
57014,1,0,1
57015,0,0,1
57016,0,0,1
57017,0,1,0
57018,0,0,1
57019,1,0,1
57020,0,0,1
57021,0,0,1
57022,1,0,0
57023,0,0,1
57024,0,1,0
57025,0,0,1
57026,0,1,1
57027,1,0,0
57028,1,0,0
57029,0,0,1
57030,0,0,1
57031,0,0,1
57032,0,0,1
57033,0,0,1
57034,0,0,1
57035,1,1,1
57036,0,0,1
57037,1,0,0
57038,1,0,0
57039,0,0,1
57040,0,0,1
57041,0,0,1
57042,1,0,0
57043,0,0,1
57044,0,0,1
57045,0,1,0
57046,0,0,1
57047,0,0,1
57048,1,0,0
57049,0,1,0
57050,1,0,0
57051,0,0,1
57052,0,0,1
57053,0,1,0
57054,1,1,1
57055,0,0,1
57056,0,0,1
57057,1,0,0
57058,0,0,1
57059,1,0,0
57060,0,0,1
57061,0,0,1
57062,1,0,0
57063,0,1,0
57064,0,0,1
57065,0,0,1
57066,0,0,1
57067,1,0,0
57068,1,0,1
57069,0,0,1
57070,0,0,1
57071,1,0,0
57072,0,0,1
57073,0,0,1
57074,0,0,1
57075,0,0,1
57076,0,1,0
57077,0,1,0
57078,0,0,1
57079,1,0,0
57080,0,0,1
57081,0,1,0
57082,0,0,1
57083,1,1,0
57084,0,0,1
57085,1,0,1
57086,1,0,0
57087,1,0,0
57088,1,0,0
57089,1,0,0
57090,1,0,0
57091,0,1,0
57092,0,0,1
57093,0,0,1
57094,1,0,0
57095,0,0,1
57096,1,0,0
57097,0,1,0
57098,0,0,1
57099,0,0,1
57100,0,0,1
57101,0,0,1
57102,1,0,0
57103,0,0,1
57104,0,0,1
57105,0,0,1
57106,1,0,0
57107,1,0,0
57108,1,0,0
57109,0,0,1
57110,0,0,1
57111,0,0,1
57112,0,1,0
57113,0,1,0
57114,0,1,0
57115,1,0,0
57116,0,1,0
57117,0,0,1
57118,1,0,0
57119,0,1,0
57120,1,0,0
57121,0,0,1
57122,0,1,0
57123,1,0,0
57124,1,0,0
57125,0,0,1
57126,1,1,0
57127,0,0,1
57128,1,1,0
57129,1,0,0
57130,0,0,1
57131,0,1,0
57132,1,0,0
57133,0,0,1
57134,0,0,1
57135,1,0,1
57136,0,1,0
57137,1,0,0
57138,1,0,0
57139,1,0,0
57140,0,0,1
57141,0,0,1
57142,0,0,1
57143,1,0,0
57144,0,1,1
57145,1,0,0
57146,0,1,0
57147,1,0,0
57148,1,0,0
57149,1,0,0
57150,0,0,1
57151,1,1,1
57152,0,1,1
57153,1,0,0
57154,0,1,0
57155,1,0,0
57156,0,1,0
57157,0,1,0
57158,0,0,1
57159,1,1,0
57160,0,0,1
57161,0,0,1
57162,0,0,1
57163,0,0,1
57164,0,0,1
57165,0,0,1
57166,1,0,1
57167,0,0,1
57168,0,0,1
57169,0,0,1
57170,0,1,0
57171,0,0,1
57172,0,0,1
57173,0,1,0
57174,0,0,1
57175,0,0,1
57176,0,1,0
57177,1,0,0
57178,0,0,1
57179,0,1,0
57180,0,0,1
57181,0,0,1
57182,0,1,0
57183,0,0,1
57184,0,0,1
57185,0,0,1
57186,0,0,1
57187,0,1,0
57188,0,0,1
57189,0,0,1
57190,0,1,0
57191,0,0,1
57192,1,0,0
57193,1,0,0
57194,0,0,1
57195,0,0,1
57196,0,0,1
57197,0,0,1
57198,0,0,1
57199,1,0,0
57200,0,0,1
57201,1,0,0
57202,1,0,0
57203,0,1,0
57204,0,0,1
57205,0,0,1
57206,0,0,1
57207,1,0,0
57208,1,0,0
57209,0,1,1
57210,1,0,0
57211,0,0,1
57212,1,0,0
57213,1,0,0
57214,0,1,0
57215,0,0,1
57216,1,0,1
57217,1,0,0
57218,0,0,1
57219,0,1,0
57220,1,1,0
57221,1,0,0
57222,0,0,1
57223,0,1,0
57224,1,0,0
57225,0,0,1
57226,0,0,1
57227,0,0,1
57228,0,0,1
57229,0,1,0
57230,1,0,0
57231,0,0,1
57232,1,0,0
57233,0,0,1
57234,0,0,1
57235,0,0,1
57236,1,0,0
57237,0,1,0
57238,0,0,1
57239,1,1,0
57240,0,0,1
57241,0,0,1
57242,0,1,0
57243,0,0,1
57244,0,0,1
57245,1,1,0
57246,0,0,1
57247,1,1,1
57248,0,0,1
57249,0,0,1
57250,0,1,0
57251,1,0,0
57252,0,1,0
57253,1,0,0
57254,0,1,0
57255,1,0,0
57256,1,0,0
57257,1,0,0
57258,1,0,0
57259,0,0,1
57260,0,0,1
57261,0,0,1
57262,0,0,1
57263,0,1,0
57264,0,0,1
57265,0,0,1
57266,0,0,1
57267,0,0,1
57268,0,0,1
57269,0,0,1
57270,0,1,0
57271,1,0,1
57272,0,1,0
57273,0,0,1
57274,0,0,1
57275,1,1,0
57276,0,0,1
57277,1,0,0
57278,0,0,1
57279,1,0,0
57280,1,0,0
57281,1,0,0
57282,0,1,0
57283,0,1,0
57284,0,0,1
57285,0,0,1
57286,1,0,0
57287,1,1,0
57288,0,0,1
57289,1,0,0
57290,0,0,1
