"quote_id","crime_index"
53084,"42.2"
53085,"47.1"
53086,"79.7"
53087,"48.36"
53088,"49.3"
53089,"49.3"
53090,"22.6"
53091,"75.4"
53092,"22.6, 24.9"
53093,"47.1"
53094,"24.9, 22.6"
53095,"40.9"
53096,"46.1"
53097,"47.4"
53098,"47.1"
53099,"42.2, 37.9"
53100,"59.46"
53101,"45.2, 48.36, 37.9, 16.7, 49.3"
53102,"47.1"
53103,"47.4"
53104,"47.1"
53105,"51.7308333333333"
53106,"42.1"
53107,"44.3, 23.5, 46.1, 37.9, 42.1"
53108,"47.7"
53109,"48.36"
53110,"37.9"
53111,"24.9"
53112,"46.7"
53113,"49.3"
53114,"48.36"
53115,"46.1"
53116,"49.3, 36.82, 38.9, 51.7308333333333"
53117,"48.36"
53118,"35.6604651162791"
53119,"45.2"
53120,"44.3, 55"
53121,"65.6, 59.3, 67.8"
53122,"22.6"
53123,"47.4, 35.6604651162791, 46.5"
53124,"36.28"
53125,"37.9, 48.36, 42.2"
53126,"37.9"
53127,"47.7"
53128,"35.6604651162791"
53129,"47.1"
53130,"58.1967741935484"
53131,"47.5"
53132,"46.7, 47.3"
53133,"47.4"
53134,"45.6161971830986"
53135,"46.7, 26, 36.2, 31.2"
53136,"47.4, 55.3, 25.3"
53137,"49.3, 56.02, 53.29"
53138,"47.1"
53139,"54.89"
53140,"46.1"
53141,"55.3, 25.3, 47.4"
53142,"47.7"
53143,"57.3"
53144,"47.1"
53145,"49.3"
53146,"36.2"
53147,"46.1"
53148,"47.1"
53149,"48.36"
53150,"37.9"
53151,"47.1"
53152,"75.4"
53153,"46.1"
53154,"37.9, 46.1, 47.7"
53155,"47.4"
53156,"49.3"
53157,"46.1"
53158,"35.6604651162791"
53159,"44.3"
53160,"25.4, 47.4"
53161,"22.6, 24.9"
53162,"49.3"
53163,"47.1"
53164,"37.9"
53165,"47.3"
53166,"49.3"
53167,"47.7"
53168,"47.1"
53169,"22.6"
53170,"63.8363636363636, 10"
53171,"48.36"
53172,"22.6"
53173,"47.4, 55.3, 31.2"
53174,"52.8"
53175,"42.1"
53176,"47.1"
53177,"47.4"
53178,"47.1"
53179,"46.1, 37.9"
53180,"42.8"
53181,"48.36"
53182,"46.1"
53183,"29.3"
53184,"21.62, 53.29"
53185,"57.3"
53186,"47.3, 16"
53187,"35.6604651162791"
53188,"57.3"
53189,"37.9"
53190,"22.6"
53191,"47.1"
53192,"22.6"
53193,"47.4"
53194,"49.3"
53195,"22.6, 23.5"
53196,"24.9"
53197,"47.1"
53198,"47.1"
53199,"47.1"
53200,"47.1"
53201,"36.82"
53202,"47.4, 32.6, 48.4, 26.3"
53203,"59.46"
53204,"42.2"
53205,"49.3"
53206,"46.1"
53207,"47.1"
53208,"45.2"
53209,"48.36"
53210,"47.1"
53211,"22.6"
53212,"55.3, 32.6"
53213,"47.7"
53214,"22.6"
53215,"49.3"
53216,"59.3, 67.8, 64.6"
53217,"48.36"
53218,"47.1"
53219,"42.8"
53220,"57.3"
53221,"35.6604651162791, 55.3"
53222,"47.4, 33.06, 26.67, 29.3, 17.26"
53223,"42.2"
53224,"47.1"
53225,"47.4"
53226,"46.1"
53227,"47.1"
53228,"51.7308333333333"
53229,"36.28, 47.1"
53230,"42.8"
53231,"22.6"
53232,"52.8"
53233,"42.2"
53234,"47.1"
53235,"47.1"
53236,"47.1"
53237,"47.1"
53238,"46.1"
53239,"46.1"
53240,"46.1"
53241,"24.9"
53242,"46.1"
53243,"37.9"
53244,"47.3"
53245,"48.36"
53246,"46.1"
53247,"64.17, 36.28"
53248,"47.1"
53249,"30.5, 47.32, 51.06, 54, 45.9"
53250,"57.3"
53251,"47.7"
53252,"49.3"
53253,"48.36"
53254,"47.74, 51.7308333333333"
53255,"49.3"
53256,"55.3, 36.2"
53257,"22.6"
53258,"37.9, 42.2"
53259,"42.2"
53260,"38.216"
53261,"47.1"
53262,"23.5"
53263,"47.1"
53264,"24.9"
53265,"42.8"
53266,"48.36"
53267,"44.3"
53268,"63.8363636363636, 49.3"
53269,"22.6"
53270,"47.7"
53271,"55.3"
53272,"35.59"
53273,"47.1"
53274,"46.1"
53275,"24.9"
53276,"46.1"
53277,"46.1"
53278,"44.3"
53279,"44.3, 42.1"
53280,"49.3, 45.2, 67.8"
53281,"49.3"
53282,"35.6604651162791"
53283,"65.6"
53284,"61.2"
53285,"47.7"
53286,"42.2"
53287,"49.3"
53288,"37.9"
53289,"37.9"
53290,"47.1"
53291,"23.5"
53292,"47.1"
53293,"35.6604651162791"
53294,"45.2"
53295,"22.6"
53296,"47.1"
53297,"47.1"
53298,"47.1"
53299,"37.9"
53300,"48.36"
53301,"45.2"
53302,"47.4"
53303,"47.4"
53304,"48.36"
53305,"47.1"
53306,"48.36"
53307,"37.9, 23.5"
53308,"47.4"
53309,"38.9"
53310,"32.6"
53311,"35.6604651162791"
53312,"35.6604651162791"
53313,"47.1"
53314,"22.6"
53315,"47.1"
53316,"22.6"
53317,"55.3, 47.4, 26.3"
53318,"47.1"
53319,"38.9, 29.3"
53320,"47.4, 26.3, 48.4"
53321,"30.92"
53322,"22.6, 21.62"
53323,"21.62, 16.7, 24.9"
53324,"24.9, 21.62, 16.7"
53325,"49.3"
53326,"35.6604651162791"
53327,"46.1"
53328,"49.3"
53329,"47.1"
53330,"47.4"
53331,"21.62"
53332,"46.7"
53333,"26.3, 47.4"
53334,"42.2"
53335,"22.6"
53336,"47.3"
53337,"35.6604651162791, 47.4"
53338,"55.3, 25.3, 47.4"
53339,"23.5"
53340,"46.1"
53341,"47.7"
53342,"48.36"
53343,"37.9"
53344,"64.2"
53345,"42.06"
53346,"47.7"
53347,"47.1"
53348,"49.3"
53349,"47.1"
53350,"49.3"
53351,"22.6"
53352,"47.1"
53353,"47.1"
53354,"55.3"
53355,"47.1"
53356,"50.7"
53357,"49.3, 47.3, 47.4"
53358,"23.5, 21.62, 24.9"
53359,"51.7308333333333, 47.1"
53360,"44.3"
53361,"47.4, 46.7, 26.3"
53362,"44.39"
53363,"64.17"
53364,"24.9"
53365,"42.06"
53366,"49.3, 45.2"
53367,"38.9"
53368,"45.2"
53369,"33.81"
53370,"37.9"
53371,"46.1"
53372,"49.3"
53373,"47.1"
53374,"46.1"
53375,"24.9"
53376,"48.36"
53377,"52.8"
53378,"47.1"
53379,"23.5"
53380,"46.1"
53381,"32.6, 26.3, 25.3, 55.3, 38.9"
53382,"47.7"
53383,"47.4"
53384,"45.2"
53385,"49.2, 47.4, 56.02"
53386,"32.6, 26.3"
53387,"36.28"
53388,"47.1"
53389,"24.9"
53390,"64.17, 36.28"
53391,"37.9, 42.2, 23.5"
53392,"22.6"
53393,"51.7308333333333"
53394,"47.7"
53395,"22.6"
53396,"15.6"
53397,"22.6"
53398,"47.4, 40.9"
53399,"35.6604651162791"
53400,"44.3, 43.2"
53401,"44.3"
53402,"51.7308333333333"
53403,"47.4, 49.2, 38.9, 47.3, 25.3"
53404,"22.6, 47.4, 38.9"
53405,"47.1"
53406,"47.74"
53407,"22.6"
53408,"15.6"
53409,"49.3"
53410,"22.6, 42.2"
53411,"57.3, 64.17, 36.28"
53412,"47.1"
53413,"47.1"
53414,"42.8"
53415,"46.1"
53416,"37.9"
53417,"49.3"
53418,"47.4, 55.3"
53419,"47.7"
53420,"47.5"
53421,"47.7"
53422,"22.6"
53423,"38.216"
53424,"49.3"
53425,"22.6"
53426,"47.1"
53427,"48.36"
53428,"46.7"
53429,"64.17, 36.28"
53430,"42.8"
53431,"55.3"
53432,"23.5, 37.9, 50.7"
53433,"46.1"
53434,"48.36"
53435,"23.5, 48.36"
53436,"57.3"
53437,"59.3"
53438,"16, 54.5"
53439,"47.1"
53440,"24.9"
53441,"40.9, 47.3"
53442,"22.6"
53443,"37.9"
53444,"44.3"
53445,"22.6"
53446,"38.9"
53447,"37.9"
53448,"47.62, 49.68"
53449,"47.1"
53450,"47.7"
53451,"47.4"
53452,"47.3"
53453,"64.17"
53454,"21.62"
53455,"78.3"
53456,"36.28"
53457,"40.9, 55.3, 47.4, 24.9, 42.2"
53458,"30.92"
53459,"44.3"
53460,"22.6, 49.2, 55.3, 23.5"
53461,"47.4"
53462,"51.7308333333333"
53463,"40.9, 25.3, 38.9, 26.3, 66.5, 55.3"
53464,"44.39"
53465,"26.3"
53466,"47.1"
53467,"55.3, 36.2, 46.7, 47.3, 40.9"
53468,"64.17"
53469,"47.4, 38.9"
53470,"22.6"
53471,"45.2"
53472,"47.1"
53473,"47.1, 47.7"
53474,"35.6604651162791"
53475,"37.9, 42.2, 52.8, 50.7"
53476,"22.6"
53477,"51.7308333333333, 36.28"
53478,"47.1"
53479,"42.2"
53480,"37.9"
53481,"36.28"
53482,"22.6"
53483,"48.36"
53484,"25.3, 47.3"
53485,"47.1"
53486,"47.1"
53487,"37.9, 48.36, 42.2"
53488,"55.3"
53489,"37.9"
53490,"49.3"
53491,"23.5, 41, 40.9, 47.3, 46.7"
53492,"22.6"
53493,"47.1"
53494,"24.9, 22.6"
53495,"48.36"
53496,"42.2"
53497,"46.1"
53498,"38.216"
53499,"46.1"
53500,"49.3"
53501,"40.98"
53502,"30.5, 47.32, 54, 51.06, 45.9"
53503,"55.3"
53504,"40.9"
53505,"36.28"
53506,"46.1"
53507,"57.3, 64.17"
53508,"56.02, 64.2"
53509,"23.5"
53510,"36.28, 64.17"
53511,"57.3"
53512,"50.8"
53513,"37.9"
53514,"75.4, 47.8, 62.25"
53515,"22.6"
53516,"48.36"
53517,"47.7, 42.06, 57.3"
53518,"55.3"
53519,"75.4"
53520,"50.7"
53521,"64.2, 44.36"
53522,"35.6604651162791, 32.6"
53523,"46.1"
53524,"46.7, 47.3, 55.3"
53525,"57.3"
53526,"37.9"
53527,"47.1"
53528,"59.3"
53529,"22.6"
53530,"37.9"
53531,"64.17, 36.28"
53532,"24.9, 21.62, 23.5"
53533,"49.3"
53534,"48.13"
53535,"49.3"
53536,"47.3"
53537,"54.89"
53538,"47.5, 35.6604651162791, 47.4"
53539,"22.6"
53540,"45.2"
53541,"47.7"
53542,"22.6"
53543,"24.9"
53544,"47.7"
53545,"47.1"
53546,"47.1"
53547,"49.3, 24.9"
53548,"48.36"
53549,"22.6"
53550,"23.79"
53551,"57.3"
53552,"38.9"
53553,"44.3"
53554,"22.6, 21.62"
53555,"21.62, 22.6"
53556,"48.36"
53557,"49.3"
53558,"47.4"
53559,"48.36"
53560,"49.3"
53561,"47.4, 75.4"
53562,"23.5"
53563,"48.36"
53564,"22.6"
53565,"15.6"
53566,"24.9, 22.6"
53567,"37.9, 23.5"
53568,"22.6"
53569,"30.7"
53570,"47.3, 29.3"
53571,"47.7"
53572,"22.6, 24.9, 23.5"
53573,"47.1"
53574,"16.7"
53575,"22.6"
53576,"46.1"
53577,"22.6, 55.3"
53578,"37.9"
53579,"16.7"
53580,"47.1"
53581,"47.3, 36.2"
53582,"47.74, 63.8363636363636, 58.1967741935484, 55.3, 47.3, 38.9"
53583,"47.1"
53584,"47.1"
53585,"15.6, 55"
53586,"47.1"
53587,"37.9"
53588,"61.2"
53589,"22.6"
53590,"57.3"
53591,"26.9, 47.4, 35.6604651162791"
53592,"47.7"
53593,"42.2"
53594,"54.5, 23.8, 37.4, 32.8, 75.4, 46.4, 52.2, 31.2, 46.5, 38.9"
53595,"45.2"
53596,"57.3"
53597,"37.7, 24.9, 43.2, 51.06, 30.5, 45.9, 54, 52.4"
53598,"46.1"
53599,"22.6"
53600,"47.7"
53601,"22.6"
53602,"64.17"
53603,"47.7, 47.74, 20.96"
53604,"64.2"
53605,"47.1"
53606,"42.2, 50.7, 47.4"
53607,"49.3"
53608,"22.6, 24.9"
53609,"47.1"
53610,"47.7"
53611,"47.3"
53612,"35.6604651162791"
53613,"38.216"
53614,"48.36"
53615,"64.17, 36.28"
53616,"37.9"
53617,"47.1"
53618,"46.1"
53619,"42.2"
53620,"22.6, 45.2, 49.3"
53621,"47.4"
53622,"44.3, 42.1"
53623,"22.6"
53624,"22.6"
53625,"49.3"
53626,"47.1"
53627,"47.1"
53628,"66.1"
53629,"47.3, 15.6"
53630,"35.6604651162791, 42.1"
53631,"24.9"
53632,"23.5"
53633,"47.1"
53634,"47.4"
53635,"47.4"
53636,"47.1"
53637,"48.36"
53638,"42.2, 52.8"
53639,"48.36"
53640,"24.9, 21.62"
53641,"49.3"
53642,"16.7, 22.6, 21.62"
53643,"42.2"
53644,"22.6"
53645,"22.6"
53646,"22.6"
53647,"48.13"
53648,"21.62"
53649,"47.1"
53650,"47.1, 64.17, 36.28"
53651,"49.3"
53652,"47.7"
53653,"64.17"
53654,"47.1"
53655,"51.7308333333333"
53656,"23.5, 44.3"
53657,"47.7"
53658,"24.9"
53659,"47.4, 46.5, 26.3"
53660,"26.3, 31.2, 47.4"
53661,"22.6, 49.3"
53662,"47.4, 38.9, 55.3, 26.3, 33.7, 26.8, 29.3, 31.1"
53663,"22.6, 45.2"
53664,"61.3"
53665,"37.9"
53666,"42.2, 52.8"
53667,"15.6"
53668,"47.4, 47.3, 29.3"
53669,"24.9"
53670,"47.1"
53671,"47.1"
53672,"15.6"
53673,"33.7, 22.4, 16.3, 50.7, 46.1"
53674,"35.6604651162791"
53675,"64.17, 36.28"
53676,"47.1"
53677,"52.8, 37.9"
53678,"47.1"
53679,"61.5, 37.9"
53680,"46.1"
53681,"48.36"
53682,"22.6, 21.62, 24.9"
53683,"47.1"
53684,"55.3"
53685,"47.1, 48.36"
53686,"42.2"
53687,"22.6"
53688,"64.17"
53689,"35.6604651162791, 53.29"
53690,"35.6604651162791"
53691,"49.3"
53692,"65.6"
53693,"16.7"
53694,"22.6"
53695,"47.7, 57.3"
53696,"22.6"
53697,"26.3, 38.9, 49.2, 47.4"
53698,"47.4, 55.3, 47.3, 25.3, 38.9, 29.3, 26.3, 16.3"
53699,"47.3"
53700,"22.6"
53701,"47.4, 38.3, 22.6"
53702,"46.7"
53703,"47.7"
53704,"75.4"
53705,"42.8"
53706,"46.1"
53707,"57.3"
53708,"42.2"
53709,"47.1"
53710,"15.05, 21.62"
53711,"22.6"
53712,"37.9"
53713,"45.2"
53714,"57.3"
53715,"46.1"
53716,"47.3"
53717,"48.36"
53718,"22.6"
53719,"22.6"
53720,"36.28"
53721,"45.2"
53722,"22.6"
53723,"48.36"
53724,"44.3"
53725,"48.36"
53726,"47.1, 47.7"
53727,"48.36"
53728,"38.9"
53729,"22.6"
53730,"75.4"
53731,"45.2"
53732,"42.1"
53733,"47.1"
53734,"47.1"
53735,"45.2"
53736,"47.7, 49.3, 45.2"
53737,"44.3"
53738,"42.2"
53739,"37.9"
53740,"42.1"
53741,"35.6604651162791"
53742,"47.7"
53743,"37.9"
53744,"35.6604651162791"
53745,"46.1"
53746,"47.7"
53747,"35.6604651162791"
53748,"23.5, 44.3"
53749,"45.2"
53750,"47.7"
53751,"45.2, 49.3"
53752,"24.9"
53753,"46.1"
53754,"22.6"
53755,"49.3, 45.2"
53756,"48.36"
53757,"51.7308333333333"
53758,"47.7"
53759,"47.7"
53760,"38.216"
53761,"49.3, 47.4, 38.3"
53762,"57.3"
53763,"36.28"
53764,"46.1"
53765,"37.9, 50.7"
53766,"42.2"
53767,"46.7"
53768,"45.2"
53769,"37.9"
53770,"51.7308333333333"
53771,"47.1"
53772,"35.6604651162791"
53773,"36.28"
53774,"48.36"
53775,"50.7"
53776,"48.36"
53777,"65.6"
53778,"47.7"
53779,"24.9, 22.6"
53780,"22.6"
53781,"47.1"
53782,"49.3"
53783,"48.36"
53784,"35.6604651162791, 47.4"
53785,"49.3, 47.4"
53786,"22.6"
53787,"47.7, 64.17"
53788,"38.216"
53789,"36.28"
53790,"38.9, 55.3"
53791,"46.1"
53792,"47.7"
53793,"22.6"
53794,"47.5"
53795,"48.36"
53796,"75.4"
53797,"42.2, 47.4, 45.9, 54, 47.32, 30.5, 51.06"
53798,"47.7"
53799,"48.36"
53800,"36.28, 64.17, 33.81"
53801,"47.1"
53802,"22.6"
53803,"29.98"
53804,"48.36"
53805,"47.1"
53806,"40.98"
53807,"57.3"
53808,"64.17"
53809,"47.1"
53810,"42.8"
53811,"49.3"
53812,"47.1"
53813,"47.1"
53814,"47.1"
53815,"55.3"
53816,"37.9"
53817,"22.6"
53818,"65.6, 22.6, 64.2, 59.3, 67.8"
53819,"21.62"
53820,"42.2, 36.28, 52.8, 37.9"
53821,"48.36"
53822,"48.36"
53823,"22.6"
53824,"57.3"
53825,"45.6161971830986"
53826,"24.9"
53827,"42.2"
53828,"46.7"
53829,"47.7, 20.96, 49.3, 42.06"
53830,"57.3"
53831,"48.36"
53832,"47.1"
53833,"47.7"
53834,"35.6604651162791, 47.4"
53835,"47.4"
53836,"29.3, 47.4"
53837,"26.3"
53838,"24.9, 22.6"
53839,"47.4, 49.3"
53840,"47.4, 55.3"
53841,"47.3"
53842,"22.6, 48.36"
53843,"55.3, 47.3, 47.4, 25.3"
53844,"49.3"
53845,"47.1"
53846,"47.3, 26.3, 55.3"
53847,"26.3"
53848,"47.1"
53849,"37.9"
53850,"45.2"
53851,"47.4"
53852,"47.7"
53853,"47.1"
53854,"47.7"
53855,"46.1"
53856,"37.9"
53857,"49.3"
53858,"55.3, 47.3, 46.7"
53859,"42.1"
53860,"45.2"
53861,"48.36"
53862,"47.1"
53863,"35.6604651162791"
53864,"49.3, 22.6"
53865,"64.17, 36.28"
53866,"46.5, 36.2, 31.2"
53867,"35.6604651162791"
53868,"59.3, 10"
53869,"31.2"
53870,"42.2"
53871,"45.2"
53872,"48.36"
53873,"46.1"
53874,"55.3"
53875,"47.4"
53876,"48.36"
53877,"23.5"
53878,"49.3"
53879,"26.3, 49.2, 55.3, 25.3, 47.3, 15.6"
53880,"46.1"
53881,"46.1"
53882,"47.4, 46.5, 25.4"
53883,"48.13"
53884,"49.3"
53885,"47.1"
53886,"22.6"
53887,"45.2"
53888,"51.7308333333333"
53889,"49.3, 68.86"
53890,"49.3"
53891,"22.6"
53892,"36.2"
53893,"48.36"
53894,"22.6"
53895,"40.9, 55.3, 47.3, 38, 46.7, 36.2, 20.23"
53896,"47.7"
53897,"75.4"
53898,"42.2, 52.8, 37.9"
53899,"48.36"
53900,"37.9"
53901,"48.36"
53902,"51.7308333333333, 36.28, 64.17"
53903,"22.6, 24.9"
53904,"49.3"
53905,"47.4, 53.7, 55.3, 25.3, 22.6"
53906,"64.17, 57.3, 51.7308333333333"
53907,"46.1"
53908,"42.8"
53909,"15.6"
53910,"47.3"
53911,"35.6604651162791, 40.9, 46.5"
53912,"37.9, 42.2"
53913,"40.9, 38.9, 36.2"
53914,"46.1"
53915,"15.6, 75.4, 63.9, 66.5, 54.78, 57.1, 50.12, 36.2, 31.2"
53916,"49.3"
53917,"51.7308333333333"
53918,"49.3, 45.2"
53919,"37.9"
53920,"38.9, 47.3, 29.3"
53921,"47.7"
53922,"46.1"
53923,"49.3"
53924,"47.4, 46.7, 46.5, 29.3, 49.2, 33.7, 15.6"
53925,"47.1"
53926,"48.36"
53927,"23.91"
53928,"47.7"
53929,"37.9"
53930,"57.3"
53931,"47.7"
53932,"46.1, 24.9"
53933,"22.6"
53934,"57.3"
53935,"47.4"
53936,"57.3"
53937,"45.2"
53938,"42.2, 50.7"
53939,"51.7308333333333"
53940,"39.51"
53941,"22.6"
53942,"51.7308333333333"
53943,"49.3"
53944,"64.2, 67.8, 10"
53945,"65.6"
53946,"64.17"
53947,"44.3"
53948,"38.216"
53949,"46.1"
53950,"22.6"
53951,"48.36"
53952,"42.8"
53953,"55.3, 24.9"
53954,"22.6"
53955,"55.3"
53956,"35.6604651162791"
53957,"42.8"
53958,"31.2, 36.2, 55.3, 25.3, 49.2, 26.3, 47.4, 26.8"
53959,"47.1"
53960,"35.6604651162791"
53961,"36.28"
53962,"47.1"
53963,"47.7"
53964,"38.9, 47.3"
53965,"46.1"
53966,"42.8"
53967,"24.9"
53968,"22.6"
53969,"46.1"
53970,"37.7"
53971,"45.2"
53972,"47.1"
53973,"15.05"
53974,"57.3, 64.17, 36.28, 45.59, 42.06, 49.3"
53975,"46.1"
53976,"42.8, 22.6, 24.9"
53977,"48.36"
53978,"49.3"
53979,"42.2"
53980,"47.7"
53981,"46.1"
53982,"47.3"
53983,"47.7"
53984,"55.3"
53985,"26, 47.3"
53986,"46.1"
53987,"37.7, 55.3, 46.7, 47.3, 40.9"
53988,"32.18"
53989,"23.5"
53990,"37.9, 23.5"
53991,"47.5"
53992,"48.36"
53993,"26.3, 47.4, 47.3, 46.1"
53994,"47.1"
53995,"49.3"
53996,"46.1"
53997,"46.1"
53998,"68.86"
53999,"57.3"
54000,"42.8, 37.9, 42.2"
54001,"46.1"
54002,"49.3"
54003,"47.1"
54004,"21.62"
54005,"47.1"
54006,"24.9, 22.6"
54007,"57.3, 47.7"
54008,"50.7, 37.9"
54009,"55.3, 45.2, 47.4, 47.3, 49.3"
54010,"48.87, 46.5, 38.9"
54011,"22.6"
54012,"46.5, 55.3, 47.4, 38.9"
54013,"57.3"
54014,"48.36, 23.5"
54015,"22.6"
54016,"22.6"
54017,"42.8"
54018,"51.7308333333333"
54019,"46.1"
54020,"36.2"
54021,"23.5"
54022,"22.6, 23.5"
54023,"22.6"
54024,"47.1"
54025,"42.2, 36.28, 37.9"
54026,"42.2"
54027,"55.3, 47.3, 36.2"
54028,"35.6604651162791, 47.4"
54029,"36.28, 64.17"
54030,"37.9, 53.29, 29.3, 33.7, 24.1, 24.2, 26, 47.3"
54031,"47.4"
54032,"45.2, 63.42"
54033,"23.5, 50.7, 24.9"
54034,"46.1"
54035,"38.216"
54036,"37.9"
54037,"47.1, 32.18"
54038,"47.3, 26, 38.9, 33.06, 56.02, 53.29"
54039,"42.1"
54040,"47.1"
54041,"37.9"
54042,"52.8"
54043,"21.62, 22.6"
54044,"42.8"
54045,"45.2"
54046,"40.9"
54047,"39.51, 63.4"
54048,"46.1"
54049,"37.9"
54050,"26.3"
54051,"22.6"
54052,"47.7, 42.8, 23.5, 42.2, 35.6604651162791, 22.6, 21.62, 47.4"
54053,"46.5, 36.2"
54054,"47.7"
54055,"47.7"
54056,"26.3, 38.9, 26.8, 29.3"
54057,"48.36"
54058,"26.3, 38.9, 26.8, 29.3, 31.1, 33.7, 47.3"
54059,"23.5"
54060,"46.1"
54061,"42.2"
54062,"45.2"
54063,"49.3"
54064,"47.4"
54065,"23.5"
54066,"25.4, 47.4, 36.2"
54067,"45.2"
54068,"22.6, 42.2"
54069,"47.4"
54070,"42.2"
54071,"22.6"
54072,"47.7"
54073,"48.36, 39.51"
54074,"64.2, 59.3, 67.8, 49.3"
54075,"47.1"
54076,"37.9"
54077,"79.7"
54078,"47.4, 55.3, 49.2"
54079,"75.4"
54080,"47.7"
54081,"49.3"
54082,"47.7"
54083,"47.1"
54084,"48.36"
54085,"47.4, 55.3, 46.5"
54086,"22.6"
54087,"42.2"
54088,"16.3"
54089,"47.4"
54090,"25.3"
54091,"46.1"
54092,"47.7"
54093,"22.6"
54094,"23.5"
54095,"47.4, 25.3, 46.5, 15.6"
54096,"45.2, 49.3"
54097,"22.6"
54098,"47.1"
54099,"22.6"
54100,"47.1"
54101,"51.7308333333333"
54102,"48.36"
54103,"24.9"
54104,"55.3"
54105,"64.17"
54106,"48.36"
54107,"45.2, 46.5"
54108,"46.1"
54109,"47.1"
54110,"64.2, 52.2"
54111,"24.9, 22.6"
54112,"26.3"
54113,"47.3, 55.3"
54114,"46.1"
54115,"22.6"
54116,"44.3"
54117,"49.3, 45.2"
54118,"36.28"
54119,"23.5, 46.1, 29.98"
54120,"22.6"
54121,"22.6"
54122,"42.2"
54123,"47.1, 46.1"
54124,"42.8"
54125,"29.3"
54126,"50.7"
54127,"73.13"
54128,"36.2, 47.3, 41.2"
54129,"47.7"
54130,"45.6161971830986"
54131,"35.6604651162791"
54132,"42.2, 37.9, 50.7, 44.3, 47.4, 35.6604651162791"
54133,"47.1"
54134,"46.1"
54135,"50.7"
54136,"22.6"
54137,"37.9, 50.7"
54138,"49.3"
54139,"38.216"
54140,"47.1"
54141,"22.6"
54142,"49.3"
54143,"22.6, 24.9, 42.8"
54144,"38.216"
54145,"25.3, 55.3, 47.3, 47.4, 36.2, 41.2"
54146,"46.7, 47.4, 47.3"
54147,"49.3"
54148,"47.4, 48.4"
54149,"57.3"
54150,"47.1, 47.7"
54151,"47.4, 55.3"
54152,"47.7"
54153,"73.13"
54154,"47.1"
54155,"46.7"
54156,"24.9"
54157,"61.2"
54158,"47.7"
54159,"35.6604651162791"
54160,"36.2, 47.4, 31.2"
54161,"47.7"
54162,"47.1"
54163,"75.4"
54164,"47.3, 31.2"
54165,"49.3"
54166,"47.4"
54167,"47.7"
54168,"47.3"
54169,"47.1"
54170,"47.7"
54171,"49.3"
54172,"47.4, 35.6604651162791"
54173,"26.3, 32.6, 48.4"
54174,"37.9"
54175,"47.7"
54176,"38.9"
54177,"22.6"
54178,"47.7"
54179,"48.36"
54180,"37.9, 42.2"
54181,"49.3"
54182,"46.5"
54183,"46.1"
54184,"47.4, 47.3, 31.2, 46.7, 38.9"
54185,"37.9, 42.2"
54186,"47.3"
54187,"22.6"
54188,"46.7, 47.3, 55, 49.3"
54189,"63.4"
54190,"47.7"
54191,"22.6"
54192,"64.17"
54193,"75.4, 23.5"
54194,"21.62, 22.6"
54195,"22.6, 50.7"
54196,"47.3"
54197,"46.1"
54198,"24.9"
54199,"46.1"
54200,"49.3"
54201,"48.36, 26.3, 25.4, 47.4"
54202,"49.3"
54203,"55.3"
54204,"42.1, 55"
54205,"35.6604651162791"
54206,"37.9"
54207,"47.7"
54208,"49.3"
54209,"22.6"
54210,"57.3"
54211,"47.7"
54212,"22.6"
54213,"42.2"
54214,"51.7308333333333"
54215,"55.3, 47.3, 36.2, 26"
54216,"51.7308333333333"
54217,"22.6"
54218,"46.1"
54219,"48.36"
54220,"42.2, 52.8"
54221,"48.13"
54222,"42.2"
54223,"15.6, 47.3"
54224,"55.3"
54225,"53.29, 56.02, 38.9, 25.3, 29.3, 26.8, 26.3, 47.3"
54226,"42.1"
54227,"47.1"
54228,"42.2"
54229,"75.4"
54230,"47.1"
54231,"67.8"
54232,"22.6"
54233,"23.5"
54234,"21.62"
54235,"22.6"
54236,"49.3"
54237,"64.2, 59.3"
54238,"47.7"
54239,"24.9, 24.1, 26.85, 18.66, 48.87, 47.3"
54240,"55.3, 47.4"
54241,"47.5"
54242,"57.3"
54243,"47.1"
54244,"35.6604651162791"
54245,"42.2"
54246,"49.3"
54247,"47.7"
54248,"55.3, 25.3"
54249,"37.9"
54250,"47.4, 15.6"
54251,"35.6604651162791"
54252,"37.9"
54253,"24.9"
54254,"30.7"
54255,"45.2"
54256,"37.7"
54257,"45.2"
54258,"47.4"
54259,"47.7"
54260,"49.3, 45.2"
54261,"42.2"
54262,"42.2, 37.9, 46.1"
54263,"47.3"
54264,"24.9"
54265,"57.3"
54266,"24.9"
54267,"50.7, 23.5"
54268,"47.5"
54269,"49.3"
54270,"45.2"
54271,"57.3"
54272,"46.1"
54273,"49.3"
54274,"48.36"
54275,"44.3"
54276,"55.3"
54277,"49.3"
54278,"48.36"
54279,"48.36"
54280,"46.1"
54281,"47.7"
54282,"35.6604651162791, 68.86, 49.3"
54283,"47.4"
54284,"37.9"
54285,"48.36"
54286,"38.9, 48.4, 26.3"
54287,"49.3"
54288,"22.6"
54289,"49.3, 47.4, 23.5"
54290,"47.5"
54291,"57.3"
54292,"47.3"
54293,"44.3, 54"
54294,"37.9"
54295,"35.6604651162791"
54296,"37.7"
54297,"55.3, 25.3, 16.3"
54298,"35.6604651162791"
54299,"37.9, 42.2"
54300,"31.2"
54301,"42.1"
54302,"47.7"
54303,"42.2"
54304,"35.6604651162791"
